geneID	Amb_vs_Mod_log2FoldChange	Amb_vs_Mod_padj	Amb_vs_Low_log2FoldChange	Amb_vs_Low_padj	Mod_vs_Low_log2FoldChange	Mod_vs_Low_padj
evm.TU.HiC_scaffold_94.65	-0.25328802423352664	0.2595748932389889	-0.1708774885046649	0.47969301747245	0.08241053572886176	0.9984172672415887
evm.TU.HiC_scaffold_28.68	0.0347526251250562	0.9138206156647019	0.0054008451690743435	0.9887214720079512	-0.029351779955981854	0.9998215646025037
evm.TU.HiC_scaffold_92.102	0.17117922448489903	0.47331199597584184	-0.13820526995418128	0.5702960126407066	-0.3093844944390803	0.6890009497365456
evm.TU.HiC_scaffold_62.30	0.09981796612986125	0.3089457918360385	0.06486700258898778	0.5411877516016989	-0.03495096354087347	0.9998215646025037
evm.TU.HiC_scaffold_97.33	-0.16314626083525915	0.11410946251065875	-0.0664183709669885	0.5845930747672543	0.09672788986827068	0.9279552268092298
evm.TU.HiC_scaffold_97.34	-0.37444009651236454	0.23752948775865082	-0.18810938652580872	0.6014610025971344	0.18633070998655585	0.9848724598900548
evm.TU.HiC_scaffold_97.35	-5.238135020483551e-4	0.9990446230730466	-0.5701561000717724	0.01533506180578075	-0.569632286569724	0.24720996085316263
evm.TU.HiC_scaffold_97.36	0.016559278549484142	0.9149481798431054	-0.013031020454693511	0.9370990104619755	-0.029590299004177652	0.9998215646025037
evm.TU.HiC_scaffold_13.45	-0.15845472998167465	0.07259468729741086	-0.1262225076062847	0.13812995505401515	0.032232222375389946	0.9998215646025037
evm.TU.HiC_scaffold_13.46	0.08785681410746925	0.538305085373627	-0.06725065729510415	0.6526616360499248	-0.1551074714025734	0.8182896297899644
evm.TU.HiC_scaffold_49.44	-0.07791056968245023	0.5896233301219146	-0.08967743400559673	0.5204058171389521	-0.0117668643231465	0.9998215646025037
evm.TU.HiC_scaffold_49.45	-0.09444595126215234	0.6435872565625577	-0.04738998180585448	0.844237883011868	0.04705596945629787	0.9998215646025037
evm.TU.HiC_scaffold_47.48	-0.271052083641516	0.2682838184687273	-0.08110663061538413	0.8018301190109954	0.18994545302613186	0.9505107419194293
evm.TU.HiC_scaffold_75.8	0.08273647008818612	0.7654983751097114	0.09267571358911764	0.7387259811416509	0.009939243500931508	0.9998215646025037
evm.TU.HiC_scaffold_73.42	-0.033515710964275386	0.9486924502382313	-0.08536914125591553	0.8685194538776626	-0.05185343029164014	0.9998215646025037
evm.TU.HiC_scaffold_13.49	-0.0726754159198736	0.7747532158257439	0.09270550341227324	0.7118778744162086	0.16538091933214683	0.9467892266264848
evm.TU.HiC_scaffold_52.55	-0.2385604695949717	0.2934973901851002	-0.21148210268226209	0.3565188769023044	0.02707836691270963	0.9998215646025037
evm.TU.HiC_scaffold_52.56	1.0008214957803852	0.24171659878218557	0.38099073010927775	0.7094371064894018	-0.6198307656711073	0.9585301226327089
evm.TU.HiC_scaffold_8.18	-0.17674756572254993	0.6368355357112199	-0.24291344713171178	0.48490994936317033	-0.06616588140916184	NA
evm.TU.HiC_scaffold_34.22	-0.14074042293222222	0.6328640300309191	-7.66625328115524e-4	0.9986525288202535	0.1399737976041067	0.9879293796456813
evm.TU.HiC_scaffold_34.24	-0.3147460069132362	0.74304157052554	-0.31843060950839713	0.7443703485055088	-0.0036846025951609873	0.9998215646025037
evm.TU.HiC_scaffold_67.58	-0.0796209476496603	NA	-0.11184390667577392	0.7987847794033933	-0.03222295902611362	NA
evm.TU.HiC_scaffold_65.37	0.008954192479390133	0.9789581880526204	0.09616738189155631	0.708825143278017	0.08721318941216616	0.9981608990131571
evm.TU.HiC_scaffold_101.43	0.16445419011123097	0.41086074705730086	0.23081852693557453	0.1959314234302864	0.06636433682434356	0.9998215646025037
evm.TU.HiC_scaffold_98.24	-0.06759306016162539	0.859208103444759	-0.06958695344311375	0.8610974405334276	-0.0019938932814883552	0.9998215646025037
evm.TU.HiC_scaffold_16.64	-0.11239018888410131	0.4997306480639073	-0.2215163736720284	0.10412507406942344	-0.10912618478792709	0.9561797303432726
evm.TU.HiC_scaffold_16.68	0.09404397800554498	0.8250329553677052	0.199867662778678	0.5872571700959598	0.10582368477313303	0.9998215646025037
evm.TU.HiC_scaffold_27.56	-0.22178532915524807	0.5483874985895998	-0.3166486749786607	0.33809481941057373	-0.09486334582341263	NA
evm.TU.HiC_scaffold_86.45	0.10428422561322222	0.5184521109076603	-0.013527627394067186	0.9521794616424675	-0.11781185300728941	0.945415481742557
evm.TU.HiC_scaffold_92.104	-0.016324265384899877	0.9601684722852057	-0.11164721045129275	0.6651932728122639	-0.09532294506639287	0.9981608990131571
evm.TU.HiC_scaffold_92.105	-0.15812628459228295	0.42126821661550745	-0.33456397491265727	0.03204045531276076	-0.1764376903203743	0.8905497266771073
evm.TU.HiC_scaffold_8.19	-0.15049677705747977	0.36614693542340715	-0.320363048760533	0.01672620840465082	-0.16986627170305324	0.8541014535695647
evm.TU.HiC_scaffold_60.60	0.18379227296367548	0.09048202947495258	0.22985593397304824	0.01709587275954288	0.04606366100937275	0.9981608990131571
evm.TU.HiC_scaffold_18.64	-0.11853396558737785	0.4083037311294641	-0.009292866716199921	0.9645271893378967	0.10924109887117792	0.945415481742557
evm.TU.HiC_scaffold_18.65	0.6020795851481702	0.3431379245759711	0.6687761269692197	0.26213291897796487	0.0666965418210496	0.9998215646025037
evm.TU.HiC_scaffold_58.46	0.04782452088157457	0.7047911499468001	0.09596605646189839	0.37589099367352574	0.04814153558032381	0.9974123552751328
evm.TU.HiC_scaffold_88.28	-0.014319549561312695	0.9794190020985456	0.3770831588999415	0.28699671945736704	0.3914027084612542	0.8521855965530708
evm.TU.HiC_scaffold_10.39	-0.31423425565514385	0.05621369180996704	-0.41337372943463185	0.004140957962996946	-0.09913947377948802	0.9839735163025286
evm.TU.HiC_scaffold_10.40	0.09127855007182163	NA	0.0364197365901301	0.9559605210528561	-0.054858813481691526	NA
evm.TU.HiC_scaffold_10.41	-0.11100832828491447	0.8369960144891819	0.3508695211685037	0.43040672377328265	0.46187784945341814	NA
evm.TU.HiC_scaffold_5.52	-0.21785423466999207	0.21689858643825038	-0.17031397480228466	0.3433746382019484	0.04754025986770741	0.9998215646025037
evm.TU.HiC_scaffold_5.53	0.20766217895064343	0.6663146336315631	0.6280355427534774	0.09410749564201523	0.42037336380283385	0.8860634384081882
evm.TU.HiC_scaffold_100.59	0.1798497221424733	0.5687131277707538	0.5948566302051791	0.011275714224137688	0.4150069080627058	0.6889476316416014
evm.TU.HiC_scaffold_19.67	-0.07826978088199472	0.7798985150364185	-0.07273198964377202	0.8060190910073854	0.005537791238222698	0.9998215646025037
evm.TU.HiC_scaffold_19.68	0.0022168493434859614	0.995523881059877	-0.21744453663572577	0.2732460503735664	-0.21966138597921173	0.8541014535695647
evm.TU.HiC_scaffold_58.47	-0.12489849353852737	0.7017129243491034	-0.23753897373160834	0.39756003808473994	-0.11264048019308098	0.9981608990131571
evm.TU.HiC_scaffold_74.46	-0.012393240909910792	0.947191366964575	0.03464404657198137	0.8471511146610784	0.04703728748189216	0.9998215646025037
evm.TU.HiC_scaffold_74.47	-0.04841224645945841	0.9033794040875159	-0.25222901826349087	0.3797687704772772	-0.20381677180403243	0.953611915405365
evm.TU.HiC_scaffold_14.28	0.42063520004390537	NA	0.7300875024529164	0.05223522243783342	0.30945230240901106	NA
evm.TU.HiC_scaffold_94.68	0.22170775179467198	0.10427516122025689	0.19097346618710076	0.14768318311159265	-0.03073428560757123	0.9998215646025037
evm.TU.HiC_scaffold_94.69	0.049086622669414444	0.8411449949135855	0.14036352611394773	0.48686742047032844	0.09127690344453329	0.9955685432358485
evm.TU.HiC_scaffold_19.69	-0.1058625005174981	0.5727233984756019	-0.28526646226068425	0.04647594894654424	-0.17940396174318612	0.8521855965530708
evm.TU.HiC_scaffold_19.70	-0.17983616158224675	0.43277880593237766	-0.4921470700179575	0.004654694341418554	-0.3123109084357107	0.6348474984357312
evm.TU.HiC_scaffold_101.44	0.3538736617517884	0.28698662985007095	0.1779727017204943	0.6340180366890644	-0.1759009600312941	NA
evm.TU.HiC_scaffold_29.65	0.09653539730698157	0.5668638923443632	0.17400439744773027	0.22493951840920318	0.0774690001407487	0.9943285310462008
evm.TU.HiC_scaffold_29.66	0.13316214166470539	0.22969504679361474	0.10688849876578524	0.33899560367524484	-0.026273642898920136	0.9998215646025037
evm.TU.HiC_scaffold_39.35	-0.1551040483624598	0.1083211145546961	-0.11359739665867565	0.24852318215746874	0.041506651703784155	0.9981608990131571
evm.TU.HiC_scaffold_84.89	0.09820519546909222	0.7152601916383876	0.09547765944828009	0.7263521097907145	-0.002727536020812134	0.9998215646025037
evm.TU.HiC_scaffold_92.107	-0.14712481006507908	0.7589897024429476	-0.09773390795915779	0.8562633397587849	0.04939090210592128	0.9998215646025037
evm.TU.HiC_scaffold_89.59	-0.018393638833524774	0.9662479851553513	-0.20591286376339862	0.48439054849034824	-0.18751922492987386	NA
evm.TU.HiC_scaffold_99.23	0.2223711961609686	0.4378185495724	0.31852199998878483	0.2083919444499927	0.09615080382781624	0.9998215646025037
evm.TU.HiC_scaffold_72.48	-0.24509171174862612	0.25362498140642126	-0.24768898805974668	0.23141991017197744	-0.0025972763111205537	0.9998215646025037
evm.TU.HiC_scaffold_59.73	-0.06804321300580539	0.9283226253308624	0.5988106928528081	0.25100471866766777	0.6668539058586135	0.7879431856837346
evm.TU.HiC_scaffold_89.60	0.06233058852749125	0.5469723339181783	0.09495133050097247	0.2982422725298479	0.03262074197348123	0.9998215646025037
evm.TU.HiC_scaffold_27.59	0.2058537753729735	0.2353248673167107	0.3091490649903646	0.03984832602281111	0.1032952896173911	0.9839735163025286
evm.TU.HiC_scaffold_27.60	0.2747258199410155	0.30165932582190536	0.42402928335717854	0.0652921175597216	0.14930346341616302	0.9850977466508324
evm.TU.HiC_scaffold_27.61	0.15256857447868574	0.7779501034828203	0.5932359457042966	0.13661824277840615	0.44066737122561084	0.8815883082796246
evm.TU.HiC_scaffold_39.36	0.1703176114618399	0.41260381492591297	0.10003968682475226	0.6616607533743452	-0.07027792463708765	0.9998215646025037
evm.TU.HiC_scaffold_61.31	-0.028273639577859846	0.9122889522792716	-0.023645117525659728	0.9309335497319313	0.004628522052200118	0.9998215646025037
evm.TU.HiC_scaffold_5.54	-0.02148394310677475	0.9298338109000499	-0.05672362919276758	0.8005401143764281	-0.03523968608599282	0.9998215646025037
evm.TU.HiC_scaffold_5.56	-0.11679195364318222	0.3397210428798926	-0.13296214685343308	0.24298513369948793	-0.016170193210250875	0.9998215646025037
evm.TU.HiC_scaffold_5.57	0.229889261859781	0.07885422445826232	0.08439115563288309	0.5820809080023799	-0.1454981062268979	0.8613159047190784
evm.TU.HiC_scaffold_5.58	0.07040036433703695	0.7233671587296415	0.11738334947406977	0.5154561051969275	0.04698298513703283	0.9998215646025037
evm.TU.HiC_scaffold_5.59	-0.055939875097075514	0.7410630214755108	-0.12498167545351775	0.3766015113117226	-0.06904180035644225	0.9955026998753188
evm.TU.HiC_scaffold_5.60	0.19386985383823285	0.4926102988158488	0.16263557716278237	0.5702960126407066	-0.03123427667545047	0.9998215646025037
evm.TU.HiC_scaffold_5.61	-0.29417763819969595	0.2682838184687273	-0.2564407078310766	0.33242668906950706	0.037736930368619345	0.9998215646025037
evm.TU.HiC_scaffold_103.78	-0.5040435103060755	0.24096259404962686	-0.24263635953164417	0.6232609105757296	0.26140715077443133	0.9810664667529969
evm.TU.HiC_scaffold_27.62	0.32813655375186446	0.6028751203073667	0.5842418358752622	0.28215159674963536	0.2561052821233978	0.9974123552751328
evm.TU.HiC_scaffold_90.65	0.7737263800689189	0.34167999287359113	0.7845014998974789	0.3153989569950181	0.010775119828559993	0.9998215646025037
evm.TU.HiC_scaffold_15.84	-0.31859937624960566	0.17962612892498417	-0.17019525424160106	0.5273410989450982	0.1484041220080046	0.9784568233418413
evm.TU.HiC_scaffold_19.71	-0.0069626263507854905	0.9672243067024832	0.07818280630960847	0.5059880517493177	0.08514543266039395	0.9505107419194293
evm.TU.HiC_scaffold_22.37	0.19560573075185553	0.5000361120676915	0.36074451449626216	0.13440339063306322	0.16513878374440663	0.9784568233418413
evm.TU.HiC_scaffold_50.62	0.46741819999424633	0.020938298588224567	0.2668365355049724	0.1834272326367697	-0.20058166448927395	0.9222503878129176
evm.TU.HiC_scaffold_24.22	0.10825758600585235	0.788343591958748	0.33202718020399946	0.2982422725298479	0.2237695941981471	0.9665433386431797
evm.TU.HiC_scaffold_24.24	0.12881581104090645	0.7192914273150655	0.08270576874965047	0.8366305095836843	-0.046110042291255975	0.9998215646025037
evm.TU.HiC_scaffold_66.45	-0.12726872168345643	0.3453573580646373	-0.16591672862849347	0.1702569190429504	-0.03864800694503704	0.9998215646025037
evm.TU.HiC_scaffold_18.68	0.18050363910333755	0.5814375770969921	0.17847832301785851	0.5827060393841574	-0.0020253160854790367	NA
evm.TU.HiC_scaffold_55.61	0.056104256259236096	0.7289838273523275	0.08746608137680485	0.5551233229951171	0.031361825117568756	0.9998215646025037
evm.TU.HiC_scaffold_32.52	0.028521875095935238	0.8473287906986537	-0.052025782772519104	0.700188979804543	-0.08054765786845433	0.9591125455990681
evm.TU.HiC_scaffold_95.71	0.02546939009606297	0.9231045432200394	0.0027138607361606613	0.9929810031702748	-0.022755529359902306	0.9998215646025037
evm.TU.HiC_scaffold_81.83	0.07043521672614808	0.7480359823672085	0.038673966101413264	0.8777406367477202	-0.03176125062473481	0.9998215646025037
evm.TU.HiC_scaffold_19.72	-0.12175988795743488	0.8067620864008962	0.06750707020963016	0.9064579940207671	0.18926695816706504	NA
evm.TU.HiC_scaffold_54.17	0.4950761634557024	0.40394365292334583	0.6355142835961675	0.23783826369946998	0.14043812014046506	0.9998215646025037
evm.TU.HiC_scaffold_102.62	-0.20865114048657488	0.45656264309186567	-0.23085380652719514	0.38292295181794767	-0.022202666040620263	0.9998215646025037
evm.TU.HiC_scaffold_56.90	-0.17353251398165556	0.653328107857396	-0.37455046028612704	0.23784369542109907	-0.2010179463044714	0.9784568233418413
evm.TU.HiC_scaffold_42.48	-0.13734076278694662	0.6210018624014744	-0.10339238318166234	0.7263638038411158	0.033948379605284275	0.9998215646025037
evm.TU.HiC_scaffold_42.49	-0.3822926224570175	0.2146546557895593	-0.5027352022716192	0.06588828340783769	-0.12044257981460166	NA
evm.TU.HiC_scaffold_1285.1	-0.048367931465291676	0.9259054764073629	-0.17544175738000034	0.6839517248091961	-0.12707382591470864	0.9998215646025037
evm.TU.HiC_scaffold_48.34	0.9312325628943314	0.024023445823903974	0.7743256247114506	0.04152254281094086	-0.15690693818288085	0.9998215646025037
evm.TU.HiC_scaffold_55.62	-0.012143382763772977	0.9560949829154113	-0.16388918156113133	0.2612053419935586	-0.15174579879735836	0.8815883082796246
evm.TU.HiC_scaffold_5.63	0.3128242754192385	0.5726774092805023	-0.043765191111988816	0.9535071779794358	-0.3565894665312273	NA
evm.TU.HiC_scaffold_84.90	-0.21179831289903364	0.13411103971401983	-0.02730392681186559	0.8967035038600831	0.18449438608716806	0.7700333882799919
evm.TU.HiC_scaffold_84.91	0.5735596658294826	0.24029154248971465	0.6154688001894486	0.17857144839585054	0.041909134359965995	0.9998215646025037
evm.TU.HiC_scaffold_43.50	-0.2613096504555683	0.12811290444625467	-0.1562205471034248	0.3950188508019168	0.1050891033521435	0.9839735163025286
evm.TU.HiC_scaffold_85.66	0.019169950234129658	0.8908748187670835	-0.03214257213431519	0.8094050908106226	-0.05131252236844485	0.9943285310462008
evm.TU.HiC_scaffold_43.51	0.18011535653948074	0.13282581106420002	-0.0637180655613543	0.6603101502275024	-0.24383342210083503	0.33173751066141505
evm.TU.HiC_scaffold_15.86	0.0954289261008807	0.631116612396289	0.1311937401231343	0.4811526650324092	0.035764814022253594	0.9998215646025037
evm.TU.HiC_scaffold_1063.1	-0.060648049121887766	0.8759850884400101	0.2189278409177315	0.4776125387690715	0.27957589003961925	0.8919256681767843
evm.TU.HiC_scaffold_6947.5	-0.025278559569476826	0.9219387420486327	0.09576827297105503	0.649547195974747	0.12104683254053186	0.9715913011582815
evm.TU.HiC_scaffold_6947.6	0.1590380908020052	0.7388988930578585	0.3552135402123837	0.38148958957436624	0.19617544941037848	NA
evm.TU.HiC_scaffold_81.84	0.19903755137088713	0.2934973901851002	0.10202597919308838	0.6366246535527579	-0.09701157217779875	0.9931961204480774
evm.TU.HiC_scaffold_81.86	-0.23961030497425898	0.3552751592062805	-0.2566644715260167	0.2962929430902599	-0.01705416655175769	0.9998215646025037
evm.TU.HiC_scaffold_81.87	0.11778972253190693	0.17179823385492307	0.03911951923745762	0.7139697273257475	-0.07867020329444932	0.9301290704311789
evm.TU.HiC_scaffold_81.88	0.45817547986197393	0.1658109330957444	0.2352441200989074	0.5275334515107857	-0.22293135976306652	0.9720234133822463
evm.TU.HiC_scaffold_81.89	0.9629455468531312	0.06569285453476283	0.7236701648115174	0.1547525795929903	-0.23927538204161367	0.9981608990131571
evm.TU.HiC_scaffold_81.90	1.980090266397023	0.0648202867918901	1.4210379424704327	0.17281605333316558	-0.5590523239265904	0.9955026998753188
evm.TU.HiC_scaffold_58.50	-0.030032254294396453	0.9225545480148991	-0.07525733062416422	0.7891329209853303	-0.04522507632976777	0.9998215646025037
evm.TU.HiC_scaffold_35.34	0.06577632460192487	0.8152930235641557	0.16915903531259965	0.4700599645287528	0.1033827107106748	0.9957783236676667
evm.TU.HiC_scaffold_35.35	-0.08842817395596754	0.8705850332363808	0.37648579846893476	0.3602952393087077	0.4649139724249023	0.8392340221907603
evm.TU.HiC_scaffold_22.39	0.03771294648313339	0.789094072198709	0.02486224301384563	0.8753166416900479	-0.012850703469287761	0.9998215646025037
evm.TU.HiC_scaffold_104.68	-0.04879397319127981	0.9446459368374489	0.22144027006028527	0.7067671956368231	0.2702342432515651	0.9879293796456813
evm.TU.HiC_scaffold_18.71	-0.20014756361741146	0.2644944802433356	-0.32616177441783645	0.03273328444233463	-0.126014210800425	0.9585301226327089
evm.TU.HiC_scaffold_48.35	-0.17008779616837438	0.4060308792869182	-0.14100515728360508	0.5028513675017848	0.02908263888476931	0.9998215646025037
evm.TU.HiC_scaffold_27.63	0.13671389790826954	NA	0.17630151731873248	0.6865143805777156	0.03958761941046293	NA
evm.TU.HiC_scaffold_78.69	0.5690643774004821	0.11102942483577877	0.7069828479970003	0.02609796202069214	0.13791847059651813	0.9984172672415887
evm.TU.HiC_scaffold_24.26	0.2970205555236623	0.15430320738965742	0.24885945479806348	0.22430329558518114	-0.048161100725598815	0.9998215646025037
evm.TU.HiC_scaffold_9.33	-0.044270178123871094	0.7953802495503456	0.061887184061321855	0.7077559630659357	0.10615736218519295	0.9505107419194293
evm.TU.HiC_scaffold_9.34	-0.28662591164665885	0.4297334899356839	-0.10521847644377771	0.8152763775880383	0.18140743520288108	0.9892663946711691
evm.TU.HiC_scaffold_9.35	-0.23950898873372226	0.308984573394692	-0.07634887574410883	0.800668584327284	0.16316011298961342	0.9631909007013978
evm.TU.HiC_scaffold_9.36	0.056110375989183454	0.7525611816979016	0.10398534494269088	0.5091468173777436	0.04787496895350743	0.9998215646025037
evm.TU.HiC_scaffold_74.50	-0.11215451196082374	0.5269535903353965	-0.23952473364360624	0.0925236403216707	-0.12737022168278248	0.945415481742557
evm.TU.HiC_scaffold_68.85	-0.456398759811268	0.42228188438122044	0.4134291057879498	0.4644360488023484	0.8698278655992179	0.5663160835017124
evm.TU.HiC_scaffold_68.86	0.16278939914804932	0.6208325924358971	0.03874692082010857	0.9267804234848503	-0.12404247832794076	0.9981608990131571
evm.TU.HiC_scaffold_80.77	0.09524620392332504	0.5162302364696828	0.1390477878709734	0.28992516422271514	0.04380158394764836	0.9998215646025037
evm.TU.HiC_scaffold_80.78	-0.08544653362028098	0.5958288407633994	-0.07646834577913869	0.6427279462581986	0.008978187841142288	0.9998215646025037
evm.TU.HiC_scaffold_46.65	0.1108185501770932	NA	0.10325695816842187	0.804964130494182	-0.007561592008671329	NA
evm.TU.HiC_scaffold_103.80	-0.09604899678929557	0.49034617108565226	-0.13298795072909375	0.2890564345255441	-0.036938953939798166	0.9998215646025037
evm.TU.HiC_scaffold_21.74	-0.15044053774518465	0.21894874103429712	-0.15532453176354666	0.17954734444704212	-0.004883994018361999	0.9998215646025037
evm.TU.HiC_scaffold_21.75	-0.1363982127322721	0.7351252385346456	-0.14722171920766614	0.7139875655867645	-0.010823506475394038	NA
evm.TU.HiC_scaffold_21.76	-0.052756578840718854	0.9335104623143384	0.005492375349161079	0.9944209516889083	0.05824895418987994	NA
evm.TU.HiC_scaffold_7.27	0.24673829731527022	0.0819727552814367	0.14536903404337265	0.32830028180620807	-0.10136926327189758	0.9682269431333248
evm.TU.HiC_scaffold_7.28	0.1900629610274976	0.4988716612651006	0.13847151078670267	0.6407292153909894	-0.05159145024079491	0.9998215646025037
evm.TU.HiC_scaffold_90.66	-0.10841099649984619	0.5758989184738927	0.03695574902115452	0.8788733027240796	0.1453667455210007	0.9421918628382071
evm.TU.HiC_scaffold_90.67	0.0660522134370242	0.8545297705559857	0.031236522278667588	0.9395322001908116	-0.0348156911583566	0.9998215646025037
evm.TU.HiC_scaffold_19.73	-0.22731427598660184	0.17341377816254142	-0.2114568295692411	0.19069568713608584	0.015857446417360713	0.9998215646025037
evm.TU.HiC_scaffold_95.72	-0.11520638749376837	0.4000056085626505	-0.06873975623544845	0.6505187446200682	0.04646663125831992	0.9990479215424758
evm.TU.HiC_scaffold_18.72	-0.08427015670106637	0.6918870534322136	-0.10672759882272205	0.5996013512081417	-0.022457442121655676	0.9998215646025037
evm.TU.HiC_scaffold_18.73	0.3261563263239029	0.14125507394555176	0.2917312994610517	0.1714270626579494	-0.034425026862851184	0.9998215646025037
evm.TU.HiC_scaffold_18.74	1.8134117181322582	0.0661630771454426	2.3387749154976225	0.006754424118342288	0.5253631973653641	0.9943285310462008
evm.TU.HiC_scaffold_18.75	0.2817289128410951	0.5583203697694248	0.2614042985189295	0.5861656163794206	-0.020324614322165615	0.9998215646025037
evm.TU.HiC_scaffold_59.74	-0.09176836242760994	0.806168436448784	-0.09821686722301205	0.7978968217485565	-0.006448504795402109	0.9998215646025037
evm.TU.HiC_scaffold_17.29	-0.14875264108440006	0.1312409860479298	-0.19411453669401404	0.02600969564365948	-0.04536189560961397	0.9974123552751328
evm.TU.HiC_scaffold_17.30	-0.19922884494355914	0.08997709536179567	-0.09701403291683174	0.46115572600323895	0.1022148120267274	0.9426585928777035
evm.TU.HiC_scaffold_62.32	0.11065569383520943	0.6744082821837887	0.24792783134823768	0.2591953325347811	0.13727213751302825	0.9810664667529969
evm.TU.HiC_scaffold_28.69	0.11114173175936158	0.25298497668812175	0.1360130504219239	0.12591623337980348	0.024871318662562314	0.9998215646025037
evm.TU.HiC_scaffold_28.70	0.06158915649384253	0.8921928980968399	0.08306157960562964	0.8536990502205485	0.021472423111787108	0.9998215646025037
evm.TU.HiC_scaffold_69.67	0.3946890428460591	0.03724791122070388	0.4668318806613399	0.004905592954661713	0.0721428378152808	0.9998215646025037
evm.TU.HiC_scaffold_50.64	-0.036538596542671345	0.9206569429191758	-0.14730582065134942	0.6144900566462228	-0.11076722410867808	0.9981608990131571
evm.TU.HiC_scaffold_76.59	0.4214571637483801	0.11816361805380349	0.3097224867121706	0.25614602171349415	-0.11173467703620948	0.9981608990131571
evm.TU.HiC_scaffold_16.75	-0.12675515436142995	0.5320471879714128	0.08205457215380256	0.7165125673448182	0.20880972651523252	0.8419067049801552
evm.TU.HiC_scaffold_56.91	0.34250687936442414	0.3758513678088741	0.3409743870262885	0.3617628978354796	-0.0015324923381355995	NA
evm.TU.HiC_scaffold_56.92	-0.0424468982775141	0.8173771454486096	-0.021206105220211956	0.919184311015583	0.02124079305730214	0.9998215646025037
evm.TU.HiC_scaffold_56.93	0.09741297015265868	0.6223619091157193	0.12942326470583423	0.48789080138387414	0.032010294553175556	0.9998215646025037
evm.TU.HiC_scaffold_26.71	-0.008264739613352454	0.9709934777102128	-0.013304195246423026	0.9526925628920767	-0.0050394556330705725	0.9998215646025037
evm.TU.HiC_scaffold_50.65	-0.24254425748067798	0.7621390095578824	0.24667148298147978	0.7626316129619466	0.48921574046215777	0.9509320923016251
evm.TU.HiC_scaffold_50.66	-0.1273457404477442	0.20111190303722434	-0.014713884227465834	0.9209575467845991	0.11263185622027835	0.8482353951998117
evm.TU.HiC_scaffold_50.67	-0.12971976289684015	0.7520510509850947	-0.4059933679165774	0.18727111252044648	-0.27627360501973725	NA
evm.TU.HiC_scaffold_57.73	-0.24138962030880531	NA	-0.09141412540916315	0.8755084532642872	0.14997549489964218	NA
evm.TU.HiC_scaffold_100.63	0.08764834460973203	0.5221827242405302	-0.06807362231913672	0.6333198121054213	-0.15572196692886875	0.7700333882799919
evm.TU.HiC_scaffold_27.64	-0.24782460143113397	0.32475663350519984	-0.030875034644446145	0.9347959208279111	0.2169495667866878	0.9279552268092298
evm.TU.HiC_scaffold_27.65	-0.18855256026431988	0.2613331798835138	-0.20509682439821467	0.19568608922614047	-0.01654426413389478	0.9998215646025037
evm.TU.HiC_scaffold_8.20	-0.343631640687154	0.24035476412215032	-0.24820550427592006	0.4126373510328704	0.09542613641123399	0.9998215646025037
evm.TU.HiC_scaffold_8.21	0.1131644750276825	0.6811773877293195	0.10516915719406303	0.7088366345271758	-0.007995317833619462	0.9998215646025037
evm.TU.HiC_scaffold_8.22	0.3447918425414858	0.03775798866842951	0.40925720348020256	0.00503973256817429	0.06446536093871674	0.9995090857673102
evm.TU.HiC_scaffold_65.38	-0.17552133283055515	0.6107791258626352	-0.1495945257718942	0.6778232798970671	0.025926807058660965	NA
evm.TU.HiC_scaffold_86.47	0.2802392177697542	0.02955686648923419	0.3481919796790571	0.0018801797811246713	0.06795276190930286	0.9955026998753188
evm.TU.HiC_scaffold_86.48	0.020506749236883046	0.8733964512685687	-0.08856238734324112	0.3546327693016793	-0.10906913658012415	0.8392340221907603
evm.TU.HiC_scaffold_86.49	-0.2585523601700774	0.1624642361033475	-0.1467280494882173	0.4811526650324092	0.11182431068186006	0.9833902264534119
evm.TU.HiC_scaffold_86.50	0.6350091406772395	0.2037301673426962	0.7524617457336357	0.09891380833461437	0.11745260505639624	0.9998215646025037
evm.TU.HiC_scaffold_86.51	0.1806220450945668	0.19284100846318772	0.06189302807599987	0.7166364676418969	-0.11872901701856695	0.9426585928777035
evm.TU.HiC_scaffold_86.52	-0.060857162546250204	0.6306794759893051	-0.06524284914161889	0.5993065598570587	-0.004385686595368679	0.9998215646025037
evm.TU.HiC_scaffold_85.67	0.19138531049159865	0.406138730951873	0.058504003108125875	0.8407640787131574	-0.13288130738347279	0.9791218782635059
evm.TU.HiC_scaffold_16.76	-0.043773533404161034	0.8812002420575522	-0.12454991124373817	0.6078097710953304	-0.08077637783957714	0.9982017072126497
evm.TU.HiC_scaffold_11.46	0.011323941950019718	0.9410522533342738	-0.03738639918469598	0.78697935769165	-0.0487103411347157	0.9974123552751328
evm.TU.HiC_scaffold_11.47	-0.12432409356346517	0.587099110724618	-0.08077734079118117	0.7463648794816374	0.04354675277228401	0.9998215646025037
evm.TU.HiC_scaffold_11.49	0.15519511946453546	0.3934394946343984	0.03358726142174801	0.8896296520190053	-0.12160785804278744	0.9631143357267568
evm.TU.HiC_scaffold_19.74	0.2678073518032416	0.22388041215138518	0.1694833171710443	0.47406595991519945	-0.09832403463219731	0.9981608990131571
evm.TU.HiC_scaffold_22.40	0.18982908420185163	0.06178034668794763	0.1507413235761987	0.12100966082430042	-0.03908776062565293	0.9989768375080597
